"name_business","url","recommended","username","rating","review_date","review_text","reviewer_location","reviewer_friends","reviewer_reviews","ReviewLength"
"Katalina’s","https://www.yelp.com/not_recommended_reviews/katalinas-columbus?not_recommended_start=0","False","Tommy D.",1,"2022-07-24","Just another posseur, gentrified, over-priced, street food stand. Why don't you accept cash? It's literally MONEY. Dumba$$.","
City of Industry, CA
",123,3,123
"Katalina’s","https://www.yelp.com/not_recommended_reviews/katalinas-columbus?not_recommended_start=0","False","Devajyoti K.",1,"2021-07-26","One of the worst customer service experiences we have had recently. We went recently to this place, after we saw that they were supposed to be dog-friendly. Right away I experienced a lack of friendliness as I spoke with a hostess inside. There was a curt statement that we needed to order at the counter inside and then sit outside. Then, as my wife and my daughter and I sat outside with our little dog, a waitress came and told us that dogs were not allowed. (Please note this review is NOT about the fact that they said dogs are not allowed, even though we read that dogs were allowed. It is ABOUT their lack of respect for us as customer, perhaps even discriminatory against us.) We responded saying that we read that dogs were allowed and that is why we came. In the meantime we had ordered our food. Then a waiter came back and told us we could not sit there because dogs are not allowed. We said why not let us sit and we will leave as soon as our food is ready. He told us that a lot of people are now coming in and that any food-pickup customers, meaning us, had to wait in the Parking Lot. We told the guy we had read that dogs were allowed. Instead of apologizing for the bad information he said he was not responsible what people may have put on the internet. So there we were standing in the Parking Lot waiting for the food, while we had paid just as much as any of the other people sitting comfortably on the seating areas of the place. WE EXPERIENCED VERY BAD CUSTOMER SERVICE at this place.","
Columbus, OH
",0,2,1508
"Katalina’s","https://www.yelp.com/not_recommended_reviews/katalinas-columbus?not_recommended_start=0","False","Malerie B.",1,"2020-10-25","Over priced and their bacon is the limpest bacon to ever hit Columbus. I get people love the pancake balls, but everything else tastes like rubber with a lot of sour cream and Tajin. Byeee","
Columbus, OH
",15,5,188
"Katalina’s","https://www.yelp.com/not_recommended_reviews/katalinas-columbus?not_recommended_start=0","False","Ashley K.",1,"2016-04-08","A friend of mine wanted to do brunch at Katalina's this weekend, so, as a person living with Celiac, I first ventured to their menu, and saw that they had many gluten free items marked there. Knowing that some restaurants mark gluten free items, but don't always have safe kitchen practices for a person with celiac or severe gluten intolerance, I always call ahead to verify before going out. If I'm uncomfortable with the procedures in place for cross-contamination, I simply don't go to that restaurant. Not a big deal. That being said, when I called Katalina's, I spoke to Tyler who was extremely rude when I explained my sensitivity, exclaiming ""you're that sensitive and you go out to eat?"" I've not had a conversation with a restaurant before that was so demeaning and judgmental. I am well aware that any time I step into a restaurant that also serves glutenous items, I am at risk of getting sick, but I do my best to live a life as close to normal as possible. Doing so has taught me a lot. I have learned that some places are safer than others, and it's ok to avoid the ones that are designed only to accommodate people that are gluten free by choice. I don't expect every restaurant to have dedicated space or kitchenware for those with food allergies. I do, however, expect every restaurant to be kind about it.If you are gluten sensitive or have celiac disease, this is not the place for you. Their verbal response alone says that they don't care about you. This one is not worth the risk.","
Dublin, OH
",0,2,1503
"Katalina’s","https://www.yelp.com/not_recommended_reviews/katalinas-columbus?not_recommended_start=0","False","Becky T.",1,"2015-01-20","After Chet (Mustafa) left things went downhill very quickly. What happened to the menu? So many good things are gone! Prices have totally been inflated over the past 6 months to the point of it not being worth it to dine here.  I love the pancake balls, but quality is inconsistent. It feels you are playing roulette with your order! Your food may be burned or cold on a regular basis & I just don't feel that friendly atmosphere anymore.  I understand you have to pay for those Ipads (their new order system???) but sheesh, did you have to wipe out half the menu and start charging for water...In a box???  I don't know who the new owner is but I do know they are really destroying this gem of a restaurant.","
Grove City, OH
",0,1,708
"Katalina’s","https://www.yelp.com/not_recommended_reviews/katalinas-columbus?not_recommended_start=0","False","K D.",1,"2012-11-25","Avoid Katalina's for brunch! We went on a Sunday morning for brunch, waited for over 20 minutes for a table to open only to be told that we had to order first. I did not want to order our food and chance not having a place to sit at 1 of the 4 tables there. Not worth having to wait around forever for a place to sit only to have the other 10 people waiting around watching you eat. We will never be returning.","
Columbus, OH
",0,2,410
"Katalina’s","https://www.yelp.com/not_recommended_reviews/katalinas-columbus?not_recommended_start=0","False","Patrick M.",1,"2012-05-23","Went to Katalina's last weekend. We tried it because it was a nice morning and they had a patio. The patio was cleaner than the inside area. 15 dollars for an omelette, hash browns and coffee, and I had to add pepper sauce so that the omelette had something I could taste. The cuisine was not French but the staff's hygiene was.","
Pickerington, OH
",1,1,328
"Katalina’s","https://www.yelp.com/not_recommended_reviews/katalinas-columbus?not_recommended_start=0","False","Iahn G.",1,"2012-05-05","Dear Katalina,I'm so sorry... truly, I am. I never wanted it to end this way. Seriously, we had a good thing going for awhile, but, alas, we just seem to have grown apart this past year. Things started out so well between us. We used to carry on a culinary conversation that I found interesting, exciting and new. Now, only a short time later, I find your menu boring. I have grown up, but you just haven't changed. Well... that's not entirely true. There are a few things that are just so different about you. You just don't seem to care about my needs anymore. Seriously, I wait around for you for hours, literally, hours, just for a sandwich and two wraps. Then when they arrive, finally, they're just... eh. It seems that you ask a lot these days (read: pricey), but you just don't deliver and what makes it all the worse, you aren't even sympathetic about it. Honestly, two hours and the only consolation I get is 'thanks for being patient.' Well, thanks for the good times, but you can keep your cramped little space, high priced menu and excruciatingly long wait times, i'm going to Northstar.Be Well Darling,Your Scorned Ex","
Columbus, OH
",0,2,1131
"Katalina’s","https://www.yelp.com/not_recommended_reviews/katalinas-columbus?not_recommended_start=0","False","Gray T.",1,"2011-05-19","Overrated. This place was great before it was turned into a creepy funeral parlor inside. Who puts an oil painting of a dead grand mother on the wall and paints the walls black with a funeral home-style chandelier obscuring the menu? You're either trying too hard to be cool, or you're one sick puppy. The place was kind of disturbing, but that was just the beginning.The girl behind the counter just stared at me with a blank gaze as she wore her 70's rock band t-shirt and made no attempt to smile. I had a hard time trying to figure out what I should order, as the menu has changed drastically since back when they were just known as Cafe Corner, the friendly, attitude-free neighborhood sandwich cafe. Her attitude was off-putting, and it took a cool 20 minutes to get my flat little sandwich with a tiny bag of chips and a drink for $15!!!!!!!!! The reuben style sandwich was only ok but it really made me miss the stuff they used to offer before ownership changed hands. The KATALINA sign outside looks really hokey, as well, like some sort of circus feel. The only redeeming thing is the breakfast burrito, which is huge and tasty, and if you get there early enough, you can get one and avoid the rush of yuppies that this place attracts.Other than that, save your money and find another place, like Brown Bag, Commonwealth, or Katzingers. I'm usually a big fan of change, but not with this place. It tries too hard to be cool","
Columbus, OH
",0,7,1433
"Katalina’s","https://www.yelp.com/not_recommended_reviews/katalinas-columbus?not_recommended_start=0","False","Bailey L.",2,"2018-03-20","Very cool idea and concept! The small area of the restaurant wasn't what I expected but it all worked out due to the lack of people during the time I went. However, my roommate found a hair in her grilled cheese....the staff was very apologetic and automatically offered to remake her meal. Just slightly leery to return!","
Zanesville, OH
",20,5,321
"Wario’s Beef And Pork - Clintonville","https://www.yelp.com/not_recommended_reviews/wario-s-beef-and-pork-clintonville-columbus?not_recommended_start=0","False","Jeff B.",5,"2024-02-29","Same amazing flavor combos and insane portion size, all in a new bigger location! Although the location is still on the smaller size for eating in the restaurant, it holds up a nice vintage deli style and a social, intimate atmosphere.The crew is a strong blend of peeps from the old location, and new folks bringing it all together. A great blend of your favorite local sandwich shop with even more flavors and options for your buns.A must go.","
Worthington, Columbus, OH
",2,16,444
